"Employee #","Date","Log In","Log Out","First Name","Last Name","DTR Approved By","DTR Approved Date","DTR Status","Payroll Approved By","Payroll Approved Date","Payroll Status"
"10003","6/3/2024","10:23 am","6:32 pm","Bianca Sofia","Aquino","10001","7/5/2025","Approved","10011","7/6/2025","Approved"
"10003","6/4/2024","10:45 am","8:37 pm","Bianca Sofia","Aquino","10001","7/5/2025","Approved","10011","7/6/2025","Approved"
"10003","6/5/2024","9:18 am","6:46 pm","Bianca Sofia","Aquino","10001","7/5/2025","Approved","10011","7/6/2025","Approved"
"10003","6/6/2024","10:10 am","6:01 pm","Bianca Sofia","Aquino","10001","7/5/2025","Approved","10011","7/6/2025","Approved"
"10003","6/7/2024","10:22 am","8:15 pm","Bianca Sofia","Aquino","10001","7/5/2025","Approved","10011","7/6/2025","Approved"
"10003","6/10/2024","8:58 am","5:52 pm","Bianca Sofia","Aquino","10001","7/5/2025","Approved","10011","7/6/2025","Approved"
"10003","6/11/2024","9:35 am","5:06 pm","Bianca Sofia","Aquino","10001","7/5/2025","Approved","10011","7/6/2025","Approved"
"10003","6/12/2024","10:51 am","8:14 pm","Bianca Sofia","Aquino","10001","7/5/2025","Approved","10011","7/6/2025","Approved"
"10003","6/13/2024","8:53 am","7:06 pm","Bianca Sofia","Aquino","10001","7/5/2025","Approved","10011","7/6/2025","Approved"
"10003","6/14/2024","10:20 am","6:16 pm","Bianca Sofia","Aquino","10001","7/5/2025","Approved","10011","7/6/2025","Approved"
"10003","6/17/2024","10:46 am","8:54 pm","Bianca Sofia","Aquino","10001","7/5/2025","Approved","10011","7/6/2025","Approved"
"10003","6/18/2024","8:38 am","6:30 pm","Bianca Sofia","Aquino","10001","7/5/2025","Approved","10011","7/6/2025","Approved"
"10003","6/19/2024","10:53 am","7:46 pm","Bianca Sofia","Aquino","10001","7/5/2025","Approved","10011","7/6/2025","Approved"
"10003","6/20/2024","10:02 am","6:12 pm","Bianca Sofia","Aquino","10001","7/5/2025","Approved","10011","7/6/2025","Approved"
"10003","6/21/2024","9:03 am","6:01 pm","Bianca Sofia","Aquino","10001","7/5/2025","Approved","10011","7/6/2025","Approved"
"10003","6/24/2024","9:11 am","4:25 pm","Bianca Sofia","Aquino","10001","7/5/2025","Approved","10011","7/6/2025","Approved"
"10003","6/25/2024","10:59 am","7:33 pm","Bianca Sofia","Aquino","10001","7/5/2025","Approved","10011","7/6/2025","Approved"
"10003","6/26/2024","9:39 am","5:15 pm","Bianca Sofia","Aquino","10001","7/5/2025","Approved","10011","7/6/2025","Approved"
"10003","6/27/2024","10:41 am","6:27 pm","Bianca Sofia","Aquino","10001","7/5/2025","Approved","10011","7/6/2025","Approved"
"10003","6/28/2024","9:43 am","7:09 pm","Bianca Sofia","Aquino","10001","7/5/2025","Approved","10011","7/6/2025","Approved"
"10003","7/1/2024","9:03 am","8:00 pm","Bianca Sofia","Aquino","10001","7/5/2025","Approved","10003","7/8/2025","Approved"
"10003","7/2/2024","9:06 am","6:09 pm","Bianca Sofia","Aquino","10001","7/5/2025","Approved","10003","7/8/2025","Approved"
"10003","7/3/2024","8:34 am","4:27 pm","Bianca Sofia","Aquino","10001","7/5/2025","Approved","10003","7/8/2025","Approved"
"10003","7/4/2024","8:17 am","4:54 pm","Bianca Sofia","Aquino","10001","7/5/2025","Approved","10003","7/8/2025","Approved"
"10003","7/5/2024","10:18 am","6:10 pm","Bianca Sofia","Aquino","10001","7/5/2025","Approved","10003","7/8/2025","Approved"
"10003","7/8/2024","10:28 am","9:25 pm","Bianca Sofia","Aquino","10001","7/5/2025","Approved","10003","7/8/2025","Approved"
"10003","7/9/2024","9:14 am","8:12 pm","Bianca Sofia","Aquino","10001","7/5/2025","Approved","10003","7/8/2025","Approved"
"10003","7/10/2024","8:51 am","5:54 pm","Bianca Sofia","Aquino","10001","7/5/2025","Approved","10003","7/8/2025","Approved"
"10003","7/11/2024","8:54 am","5:41 pm","Bianca Sofia","Aquino","10001","7/5/2025","Approved","10003","7/8/2025","Approved"
"10003","7/12/2024","8:40 am","6:05 pm","Bianca Sofia","Aquino","10001","7/5/2025","Approved","10003","7/8/2025","Approved"
