Employee #,Date,Log In,Log Out,First Name,Last Name,DTR Approved By,DTR Approved Date,DTR Status,Payroll Approved By,Payroll Approved Date,Payroll Status
10027,6/3/2024,9:05 am,7:14 pm,Garfield,Manalaysay,,,,,,
10027,6/4/2024,10:47 am,8:39 pm,Garfield,Manalaysay,,,,,,
10027,6/5/2024,8:57 am,5:35 pm,Garfield,Manalaysay,,,,,,
10027,6/6/2024,9:01 am,6:33 pm,Garfield,Manalaysay,,,,,,
10027,6/7/2024,9:36 am,5:22 pm,Garfield,Manalaysay,,,,,,
10027,6/10/2024,8:06 am,3:36 pm,Garfield,Manalaysay,,,,,,
10027,6/11/2024,10:18 am,7:33 pm,Garfield,Manalaysay,,,,,,
10027,6/12/2024,9:15 am,4:57 pm,Garfield,Manalaysay,,,,,,
10027,6/13/2024,8:44 am,7:30 pm,Garfield,Manalaysay,,,,,,
10027,6/14/2024,10:59 am,7:33 pm,Garfield,Manalaysay,,,,,,
10027,6/17/2024,9:44 am,8:40 pm,Garfield,Manalaysay,,,,,,
10027,6/18/2024,10:11 am,7:05 pm,Garfield,Manalaysay,,,,,,
10027,6/19/2024,9:32 am,4:44 pm,Garfield,Manalaysay,,,,,,
10027,6/20/2024,9:25 am,6:34 pm,Garfield,Manalaysay,,,,,,
10027,6/21/2024,9:24 am,7:38 pm,Garfield,Manalaysay,,,,,,
10027,6/24/2024,8:04 am,6:05 pm,Garfield,Manalaysay,,,,,,
10027,6/25/2024,9:31 am,6:11 pm,Garfield,Manalaysay,,,,,,
10027,6/26/2024,9:45 am,6:28 pm,Garfield,Manalaysay,,,,,,
10027,6/27/2024,8:11 am,5:09 pm,Garfield,Manalaysay,,,,,,
10027,6/28/2024,10:00 am,8:47 pm,Garfield,Manalaysay,,,,,,
10027,7/1/2024,9:49 am,6:23 pm,Garfield,Manalaysay,,,,,,
10027,7/2/2024,9:05 am,7:54 pm,Garfield,Manalaysay,,,,,,
10027,7/3/2024,10:36 am,8:51 pm,Garfield,Manalaysay,,,,,,
10027,7/4/2024,9:31 am,8:11 pm,Garfield,Manalaysay,,,,,,
10027,7/5/2024,9:39 am,4:43 pm,Garfield,Manalaysay,,,,,,
10027,7/8/2024,9:36 am,8:15 pm,Garfield,Manalaysay,,,,,,
10027,7/9/2024,9:39 am,7:46 pm,Garfield,Manalaysay,,,,,,
10027,7/10/2024,9:31 am,5:39 pm,Garfield,Manalaysay,,,,,,
10027,7/11/2024,9:04 am,4:11 pm,Garfield,Manalaysay,,,,,,
10027,7/12/2024,10:28 am,9:23 pm,Garfield,Manalaysay,,,,,,
10027,7/15/2024,9:32 am,6:47 pm,Garfield,Manalaysay,,,,,,
10027,7/16/2024,9:04 am,7:09 pm,Garfield,Manalaysay,,,,,,
10027,7/17/2024,10:01 am,5:07 pm,Garfield,Manalaysay,,,,,,
10027,7/18/2024,10:58 am,6:08 pm,Garfield,Manalaysay,,,,,,
10027,7/19/2024,10:45 am,6:18 pm,Garfield,Manalaysay,,,,,,
10027,7/22/2024,8:49 am,7:12 pm,Garfield,Manalaysay,,,,,,
10027,7/23/2024,10:34 am,8:00 pm,Garfield,Manalaysay,,,,,,
10027,7/24/2024,8:12 am,6:38 pm,Garfield,Manalaysay,,,,,,
10027,7/25/2024,10:58 am,8:20 pm,Garfield,Manalaysay,,,,,,
10027,7/26/2024,10:15 am,5:16 pm,Garfield,Manalaysay,,,,,,
10027,7/29/2024,9:43 am,5:25 pm,Garfield,Manalaysay,,,,,,
10027,7/30/2024,9:10 am,4:28 pm,Garfield,Manalaysay,,,,,,
10027,7/31/2024,10:27 am,7:03 pm,Garfield,Manalaysay,,,,,,
10027,8/1/2024,9:20 am,7:51 pm,Garfield,Manalaysay,,,,,,
10027,8/2/2024,9:18 am,6:14 pm,Garfield,Manalaysay,,,,,,
10027,8/5/2024,8:44 am,6:22 pm,Garfield,Manalaysay,,,,,,
10027,8/6/2024,9:08 am,4:43 pm,Garfield,Manalaysay,,,,,,
10027,8/7/2024,10:38 am,6:39 pm,Garfield,Manalaysay,,,,,,
10027,8/8/2024,9:23 am,7:49 pm,Garfield,Manalaysay,,,,,,
10027,8/9/2024,9:31 am,4:35 pm,Garfield,Manalaysay,,,,,,
10027,8/12/2024,9:06 am,6:23 pm,Garfield,Manalaysay,,,,,,
10027,8/13/2024,9:05 am,7:07 pm,Garfield,Manalaysay,,,,,,
10027,8/14/2024,9:31 am,4:40 pm,Garfield,Manalaysay,,,,,,
10027,8/15/2024,8:09 am,3:25 pm,Garfield,Manalaysay,,,,,,
10027,8/16/2024,9:06 am,4:38 pm,Garfield,Manalaysay,,,,,,
10027,8/19/2024,9:55 am,7:27 pm,Garfield,Manalaysay,,,,,,
10027,8/20/2024,10:02 am,5:16 pm,Garfield,Manalaysay,,,,,,
10027,8/21/2024,8:16 am,5:36 pm,Garfield,Manalaysay,,,,,,
10027,8/22/2024,10:19 am,6:25 pm,Garfield,Manalaysay,,,,,,
10027,8/23/2024,9:32 am,8:22 pm,Garfield,Manalaysay,,,,,,
10027,8/26/2024,8:06 am,3:51 pm,Garfield,Manalaysay,,,,,,
10027,8/27/2024,8:40 am,3:54 pm,Garfield,Manalaysay,,,,,,
10027,8/28/2024,10:21 am,5:44 pm,Garfield,Manalaysay,,,,,,
10027,8/29/2024,10:46 am,7:58 pm,Garfield,Manalaysay,,,,,,
10027,8/30/2024,9:56 am,6:07 pm,Garfield,Manalaysay,,,,,,
10027,9/2/2024,9:01 am,4:14 pm,Garfield,Manalaysay,,,,,,
10027,9/3/2024,9:08 am,5:13 pm,Garfield,Manalaysay,,,,,,
10027,9/4/2024,10:58 am,7:19 pm,Garfield,Manalaysay,,,,,,
10027,9/5/2024,10:22 am,7:08 pm,Garfield,Manalaysay,,,,,,
10027,9/6/2024,10:50 am,7:01 pm,Garfield,Manalaysay,,,,,,
10027,9/9/2024,10:51 am,6:34 pm,Garfield,Manalaysay,,,,,,
10027,9/10/2024,9:06 am,7:38 pm,Garfield,Manalaysay,,,,,,
10027,9/11/2024,8:41 am,5:07 pm,Garfield,Manalaysay,,,,,,
10027,9/12/2024,8:52 am,5:15 pm,Garfield,Manalaysay,,,,,,
10027,9/13/2024,8:37 am,4:34 pm,Garfield,Manalaysay,,,,,,
10027,9/16/2024,8:36 am,4:52 pm,Garfield,Manalaysay,,,,,,
10027,9/17/2024,8:36 am,4:32 pm,Garfield,Manalaysay,,,,,,
10027,9/18/2024,9:40 am,6:28 pm,Garfield,Manalaysay,,,,,,
10027,9/19/2024,9:58 am,5:21 pm,Garfield,Manalaysay,,,,,,
10027,9/20/2024,9:47 am,5:18 pm,Garfield,Manalaysay,,,,,,
10027,9/23/2024,8:44 am,7:32 pm,Garfield,Manalaysay,,,,,,
10027,9/24/2024,9:10 am,6:19 pm,Garfield,Manalaysay,,,,,,
10027,9/25/2024,8:32 am,4:03 pm,Garfield,Manalaysay,,,,,,
10027,9/26/2024,10:52 am,6:16 pm,Garfield,Manalaysay,,,,,,
10027,9/27/2024,10:40 am,5:43 pm,Garfield,Manalaysay,,,,,,
10027,9/30/2024,10:43 am,6:05 pm,Garfield,Manalaysay,,,,,,
10027,10/1/2024,8:31 am,7:13 pm,Garfield,Manalaysay,,,,,,
10027,10/2/2024,9:09 am,7:09 pm,Garfield,Manalaysay,,,,,,
10027,10/3/2024,8:50 am,4:10 pm,Garfield,Manalaysay,,,,,,
10027,10/4/2024,9:17 am,4:53 pm,Garfield,Manalaysay,,,,,,
10027,10/7/2024,9:03 am,6:28 pm,Garfield,Manalaysay,,,,,,
10027,10/8/2024,9:21 am,8:20 pm,Garfield,Manalaysay,,,,,,
10027,10/9/2024,9:19 am,4:24 pm,Garfield,Manalaysay,,,,,,
10027,10/10/2024,10:06 am,8:20 pm,Garfield,Manalaysay,,,,,,
10027,10/11/2024,8:00 am,6:12 pm,Garfield,Manalaysay,,,,,,
10027,10/14/2024,10:34 am,8:56 pm,Garfield,Manalaysay,,,,,,
10027,10/15/2024,8:58 am,7:32 pm,Garfield,Manalaysay,,,,,,
10027,10/16/2024,9:04 am,4:57 pm,Garfield,Manalaysay,,,,,,
10027,10/17/2024,9:13 am,4:43 pm,Garfield,Manalaysay,,,,,,
10027,10/18/2024,8:44 am,4:45 pm,Garfield,Manalaysay,,,,,,
10027,10/21/2024,8:17 am,3:46 pm,Garfield,Manalaysay,,,,,,
10027,10/22/2024,8:37 am,5:18 pm,Garfield,Manalaysay,,,,,,
10027,10/23/2024,9:46 am,6:25 pm,Garfield,Manalaysay,,,,,,
10027,10/24/2024,9:10 am,5:31 pm,Garfield,Manalaysay,,,,,,
10027,10/25/2024,8:13 am,5:08 pm,Garfield,Manalaysay,,,,,,
10027,10/28/2024,8:04 am,6:19 pm,Garfield,Manalaysay,,,,,,
10027,10/29/2024,9:06 am,6:27 pm,Garfield,Manalaysay,,,,,,
10027,10/30/2024,9:33 am,4:38 pm,Garfield,Manalaysay,,,,,,
10027,10/31/2024,8:04 am,4:20 pm,Garfield,Manalaysay,,,,,,
10027,11/1/2024,10:46 am,8:19 pm,Garfield,Manalaysay,,,,,,
10027,11/4/2024,9:12 am,5:36 pm,Garfield,Manalaysay,,,,,,
10027,11/5/2024,8:57 am,5:00 pm,Garfield,Manalaysay,,,,,,
10027,11/6/2024,10:49 am,6:55 pm,Garfield,Manalaysay,,,,,,
10027,11/7/2024,8:56 am,7:30 pm,Garfield,Manalaysay,,,,,,
10027,11/8/2024,8:05 am,5:36 pm,Garfield,Manalaysay,,,,,,
10027,11/11/2024,10:30 am,8:35 pm,Garfield,Manalaysay,,,,,,
10027,11/12/2024,10:37 am,9:12 pm,Garfield,Manalaysay,,,,,,
10027,11/13/2024,10:28 am,8:44 pm,Garfield,Manalaysay,,,,,,
10027,11/14/2024,9:01 am,5:14 pm,Garfield,Manalaysay,,,,,,
10027,11/15/2024,9:43 am,5:04 pm,Garfield,Manalaysay,,,,,,
10027,11/18/2024,10:51 am,8:22 pm,Garfield,Manalaysay,,,,,,
10027,11/19/2024,10:11 am,7:44 pm,Garfield,Manalaysay,,,,,,
10027,11/20/2024,9:23 am,6:19 pm,Garfield,Manalaysay,,,,,,
10027,11/21/2024,10:23 am,8:41 pm,Garfield,Manalaysay,,,,,,
10027,11/22/2024,8:46 am,4:23 pm,Garfield,Manalaysay,,,,,,
10027,11/25/2024,10:57 am,7:01 pm,Garfield,Manalaysay,,,,,,
10027,11/26/2024,8:41 am,5:58 pm,Garfield,Manalaysay,,,,,,
10027,11/27/2024,10:58 am,6:17 pm,Garfield,Manalaysay,,,,,,
10027,11/28/2024,9:44 am,7:22 pm,Garfield,Manalaysay,,,,,,
10027,11/29/2024,10:08 am,5:22 pm,Garfield,Manalaysay,,,,,,
10027,12/2/2024,8:32 am,5:43 pm,Garfield,Manalaysay,,,,,,
10027,12/3/2024,10:44 am,9:15 pm,Garfield,Manalaysay,,,,,,
10027,12/4/2024,10:49 am,8:19 pm,Garfield,Manalaysay,,,,,,
10027,12/5/2024,9:49 am,4:56 pm,Garfield,Manalaysay,,,,,,
10027,12/6/2024,9:54 am,6:12 pm,Garfield,Manalaysay,,,,,,
10027,12/9/2024,10:23 am,5:44 pm,Garfield,Manalaysay,,,,,,
10027,12/10/2024,8:11 am,6:42 pm,Garfield,Manalaysay,,,,,,
10027,12/11/2024,10:29 am,9:06 pm,Garfield,Manalaysay,,,,,,
10027,12/12/2024,10:21 am,5:50 pm,Garfield,Manalaysay,,,,,,
10027,12/13/2024,8:19 am,5:26 pm,Garfield,Manalaysay,,,,,,
10027,12/16/2024,9:50 am,5:15 pm,Garfield,Manalaysay,,,,,,
10027,12/17/2024,10:35 am,8:52 pm,Garfield,Manalaysay,,,,,,
10027,12/18/2024,10:45 am,9:23 pm,Garfield,Manalaysay,,,,,,
10027,12/19/2024,10:12 am,6:43 pm,Garfield,Manalaysay,,,,,,
10027,12/20/2024,8:59 am,6:42 pm,Garfield,Manalaysay,,,,,,
10027,12/23/2024,9:46 am,5:04 pm,Garfield,Manalaysay,,,,,,
10027,12/24/2024,9:32 am,4:33 pm,Garfield,Manalaysay,,,,,,
10027,12/25/2024,10:56 am,9:20 pm,Garfield,Manalaysay,,,,,,
10027,12/26/2024,10:54 am,7:03 pm,Garfield,Manalaysay,,,,,,
10027,12/27/2024,8:28 am,6:03 pm,Garfield,Manalaysay,,,,,,
10027,12/30/2024,8:37 am,4:19 pm,Garfield,Manalaysay,,,,,,
10027,12/31/2024,9:31 am,4:53 pm,Garfield,Manalaysay,,,,,,
