Employee #,Date,Log In,Log Out,First Name,Last Name,DTR Approved By,DTR Approved Date,DTR Status,Payroll Approved By,Payroll Approved Date,Payroll Status
10020,6/3/2024,8:47 am,4:27 pm,Mark,Bautista,,,,,,
10020,6/4/2024,9:05 am,6:27 pm,Mark,Bautista,,,,,,
10020,6/5/2024,10:42 am,9:00 pm,Mark,Bautista,,,,,,
10020,6/6/2024,8:39 am,5:39 pm,Mark,Bautista,,,,,,
10020,6/7/2024,8:45 am,5:21 pm,Mark,Bautista,,,,,,
10020,6/10/2024,10:10 am,6:23 pm,Mark,Bautista,,,,,,
10020,6/11/2024,9:59 am,5:53 pm,Mark,Bautista,,,,,,
10020,6/12/2024,8:50 am,4:42 pm,Mark,Bautista,,,,,,
10020,6/13/2024,10:17 am,6:23 pm,Mark,Bautista,,,,,,
10020,6/14/2024,8:53 am,6:16 pm,Mark,Bautista,,,,,,
10020,6/17/2024,8:05 am,6:31 pm,Mark,Bautista,,,,,,
10020,6/18/2024,10:17 am,5:37 pm,Mark,Bautista,,,,,,
10020,6/19/2024,10:03 am,8:37 pm,Mark,Bautista,,,,,,
10020,6/20/2024,8:27 am,5:42 pm,Mark,Bautista,,,,,,
10020,6/21/2024,10:42 am,7:02 pm,Mark,Bautista,,,,,,
10020,6/24/2024,9:42 am,7:21 pm,Mark,Bautista,,,,,,
10020,6/25/2024,10:16 am,7:52 pm,Mark,Bautista,,,,,,
10020,6/26/2024,10:45 am,9:11 pm,Mark,Bautista,,,,,,
10020,6/27/2024,9:58 am,5:12 pm,Mark,Bautista,,,,,,
10020,6/28/2024,8:30 am,4:54 pm,Mark,Bautista,,,,,,
10020,7/1/2024,10:08 am,6:48 pm,Mark,Bautista,,,,,,
10020,7/2/2024,9:58 am,8:23 pm,Mark,Bautista,,,,,,
10020,7/3/2024,10:16 am,7:25 pm,Mark,Bautista,,,,,,
10020,7/4/2024,8:29 am,5:51 pm,Mark,Bautista,,,,,,
10020,7/5/2024,8:19 am,3:50 pm,Mark,Bautista,,,,,,
10020,7/8/2024,9:22 am,7:09 pm,Mark,Bautista,,,,,,
10020,7/9/2024,9:23 am,5:32 pm,Mark,Bautista,,,,,,
10020,7/10/2024,10:55 am,7:37 pm,Mark,Bautista,,,,,,
10020,7/11/2024,9:04 am,5:14 pm,Mark,Bautista,,,,,,
10020,7/12/2024,10:30 am,6:43 pm,Mark,Bautista,,,,,,
10020,7/15/2024,9:31 am,6:08 pm,Mark,Bautista,,,,,,
10020,7/16/2024,10:57 am,7:05 pm,Mark,Bautista,,,,,,
10020,7/17/2024,10:06 am,6:44 pm,Mark,Bautista,,,,,,
10020,7/18/2024,10:30 am,9:17 pm,Mark,Bautista,,,,,,
10020,7/19/2024,9:51 am,8:21 pm,Mark,Bautista,,,,,,
10020,7/22/2024,9:51 am,5:37 pm,Mark,Bautista,,,,,,
10020,7/23/2024,9:05 am,7:58 pm,Mark,Bautista,,,,,,
10020,7/24/2024,9:44 am,5:51 pm,Mark,Bautista,,,,,,
10020,7/25/2024,10:33 am,6:32 pm,Mark,Bautista,,,,,,
10020,7/26/2024,10:17 am,7:27 pm,Mark,Bautista,,,,,,
10020,7/29/2024,10:00 am,8:37 pm,Mark,Bautista,,,,,,
10020,7/30/2024,8:48 am,5:40 pm,Mark,Bautista,,,,,,
10020,7/31/2024,10:24 am,8:09 pm,Mark,Bautista,,,,,,
10020,8/1/2024,8:59 am,4:26 pm,Mark,Bautista,,,,,,
10020,8/2/2024,10:43 am,9:19 pm,Mark,Bautista,,,,,,
10020,8/5/2024,9:53 am,4:58 pm,Mark,Bautista,,,,,,
10020,8/6/2024,8:24 am,6:53 pm,Mark,Bautista,,,,,,
10020,8/7/2024,10:54 am,6:19 pm,Mark,Bautista,,,,,,
