"Employee #","Date","Log In","Log Out","First Name","Last Name","DTR Approved By","DTR Approved Date","DTR Status","Payroll Approved By","Payroll Approved Date","Payroll Status"
"10034","6/3/2024","10:05 am","6:12 pm","Beatriz","Santos","10006","7/5/2025","Approved","10011","7/6/2025","Approved"
"10034","6/4/2024","9:35 am","7:15 pm","Beatriz","Santos","10006","7/5/2025","Approved","10011","7/6/2025","Approved"
"10034","6/5/2024","10:38 am","6:12 pm","Beatriz","Santos","10006","7/5/2025","Approved","10011","7/6/2025","Approved"
"10034","6/6/2024","9:49 am","7:09 pm","Beatriz","Santos","10006","7/5/2025","Approved","10011","7/6/2025","Approved"
"10034","6/7/2024","10:38 am","9:21 pm","Beatriz","Santos","10006","7/5/2025","Approved","10011","7/6/2025","Approved"
"10034","6/10/2024","8:01 am","5:28 pm","Beatriz","Santos","10006","7/5/2025","Approved","10011","7/6/2025","Approved"
"10034","6/11/2024","10:39 am","5:46 pm","Beatriz","Santos","10006","7/5/2025","Approved","10011","7/6/2025","Approved"
"10034","6/12/2024","8:56 am","6:37 pm","Beatriz","Santos","10006","7/5/2025","Approved","10011","7/6/2025","Approved"
"10034","6/13/2024","8:35 am","3:37 pm","Beatriz","Santos","10006","7/5/2025","Approved","10011","7/6/2025","Approved"
"10034","6/14/2024","9:26 am","7:24 pm","Beatriz","Santos","10006","7/5/2025","Approved","10011","7/6/2025","Approved"
"10034","6/17/2024","8:58 am","4:23 pm","Beatriz","Santos","10006","7/5/2025","Approved","10011","7/6/2025","Approved"
"10034","6/18/2024","10:36 am","8:55 pm","Beatriz","Santos","10006","7/5/2025","Approved","10011","7/6/2025","Approved"
"10034","6/19/2024","10:57 am","8:14 pm","Beatriz","Santos","10006","7/5/2025","Approved","10011","7/6/2025","Approved"
"10034","6/20/2024","8:17 am","4:15 pm","Beatriz","Santos","10006","7/5/2025","Approved","10011","7/6/2025","Approved"
"10034","6/21/2024","8:52 am","3:59 pm","Beatriz","Santos","10006","7/5/2025","Approved","10011","7/6/2025","Approved"
"10034","6/24/2024","8:39 am","6:22 pm","Beatriz","Santos","10006","7/5/2025","Approved","10011","7/6/2025","Approved"
"10034","6/25/2024","8:45 am","7:12 pm","Beatriz","Santos","10006","7/5/2025","Approved","10011","7/6/2025","Approved"
"10034","6/26/2024","9:40 am","8:14 pm","Beatriz","Santos","10006","7/5/2025","Approved","10011","7/6/2025","Approved"
"10034","6/27/2024","10:32 am","9:12 pm","Beatriz","Santos","10006","7/5/2025","Approved","10011","7/6/2025","Approved"
"10034","6/28/2024","8:21 am","4:41 pm","Beatriz","Santos","10006","7/5/2025","Approved","10011","7/6/2025","Approved"
"10034","7/1/2024","9:37 am","5:13 pm","Beatriz","Santos","10006","7/5/2025","Approved","10003","7/8/2025","Approved"
"10034","7/2/2024","10:25 am","6:34 pm","Beatriz","Santos","10006","7/5/2025","Approved","10003","7/8/2025","Approved"
"10034","7/3/2024","10:52 am","7:07 pm","Beatriz","Santos","10006","7/5/2025","Approved","10003","7/8/2025","Approved"
"10034","7/4/2024","8:47 am","6:48 pm","Beatriz","Santos","10006","7/5/2025","Approved","10003","7/8/2025","Approved"
"10034","7/5/2024","9:47 am","7:50 pm","Beatriz","Santos","10006","7/5/2025","Approved","10003","7/8/2025","Approved"
"10034","7/8/2024","10:38 am","6:48 pm","Beatriz","Santos","10006","7/5/2025","Approved","10003","7/8/2025","Approved"
"10034","7/9/2024","8:32 am","4:35 pm","Beatriz","Santos","10006","7/5/2025","Approved","10003","7/8/2025","Approved"
"10034","7/10/2024","9:41 am","7:11 pm","Beatriz","Santos","10006","7/5/2025","Approved","10003","7/8/2025","Approved"
