Employee #,Date,Log In,Log Out,First Name,Last Name,DTR Approved By,DTR Approved Date,DTR Status,Payroll Approved By,Payroll Approved Date,Payroll Status
10009,6/3/2024,8:18 am,5:40 pm,Rosie,Atienza,,,,,,
10009,6/4/2024,10:41 am,7:21 pm,Rosie,Atienza,,,,,,
10009,6/5/2024,10:46 am,5:54 pm,Rosie,Atienza,,,,,,
10009,6/6/2024,8:47 am,5:44 pm,Rosie,Atienza,,,,,,
10009,6/7/2024,10:09 am,8:58 pm,Rosie,Atienza,,,,,,
10009,6/10/2024,8:21 am,5:52 pm,Rosie,Atienza,,,,,,
10009,6/11/2024,8:28 am,6:03 pm,Rosie,Atienza,,,,,,
10009,6/12/2024,10:27 am,8:01 pm,Rosie,Atienza,,,,,,
10009,6/13/2024,10:09 am,5:16 pm,Rosie,Atienza,,,,,,
10009,6/14/2024,8:16 am,6:15 pm,Rosie,Atienza,,,,,,
10009,6/17/2024,10:20 am,7:02 pm,Rosie,Atienza,,,,,,
10009,6/18/2024,9:50 am,8:38 pm,Rosie,Atienza,,,,,,
10009,6/19/2024,10:54 am,8:06 pm,Rosie,Atienza,,,,,,
10009,6/20/2024,9:52 am,5:40 pm,Rosie,Atienza,,,,,,
10009,6/21/2024,8:09 am,5:48 pm,Rosie,Atienza,,,,,,
10009,6/24/2024,10:09 am,8:02 pm,Rosie,Atienza,,,,,,
10009,6/25/2024,10:12 am,8:21 pm,Rosie,Atienza,,,,,,
10009,6/26/2024,10:42 am,7:44 pm,Rosie,Atienza,,,,,,
10009,6/27/2024,8:00 am,3:08 pm,Rosie,Atienza,,,,,,
10009,6/28/2024,8:13 am,4:41 pm,Rosie,Atienza,,,,,,
10009,7/1/2024,10:14 am,5:19 pm,Rosie,Atienza,,,,,,
10009,7/2/2024,9:09 am,4:49 pm,Rosie,Atienza,,,,,,
10009,7/3/2024,9:50 am,8:30 pm,Rosie,Atienza,,,,,,
10009,7/4/2024,9:24 am,5:14 pm,Rosie,Atienza,,,,,,
10009,7/5/2024,8:36 am,4:33 pm,Rosie,Atienza,,,,,,
10009,7/8/2024,9:09 am,7:10 pm,Rosie,Atienza,,,,,,
10009,7/9/2024,10:58 am,6:29 pm,Rosie,Atienza,,,,,,
10009,7/10/2024,10:28 am,5:34 pm,Rosie,Atienza,,,,,,
10009,7/11/2024,10:15 am,5:35 pm,Rosie,Atienza,,,,,,
10009,7/12/2024,9:34 am,7:19 pm,Rosie,Atienza,,,,,,
10009,7/15/2024,8:19 am,5:44 pm,Rosie,Atienza,,,,,,
10009,7/16/2024,10:54 am,7:06 pm,Rosie,Atienza,,,,,,
10009,7/17/2024,9:46 am,4:48 pm,Rosie,Atienza,,,,,,
10009,7/18/2024,8:50 am,5:32 pm,Rosie,Atienza,,,,,,
10009,7/19/2024,9:45 am,7:49 pm,Rosie,Atienza,,,,,,
10009,7/22/2024,8:01 am,4:59 pm,Rosie,Atienza,,,,,,
