Employee #,Date,Log In,Log Out,First Name,Last Name,DTR Approved By,DTR Approved Date,DTR Status,Payroll Approved By,Payroll Approved Date,Payroll Status
10025,6/3/2024,10:18 am,6:07 pm,Jacklyn,Tolentino,,,,,,
10025,6/4/2024,8:01 am,3:39 pm,Jacklyn,Tolentino,,,,,,
10025,6/5/2024,10:50 am,6:44 pm,Jacklyn,Tolentino,,,,,,
10025,6/6/2024,10:05 am,5:32 pm,Jacklyn,Tolentino,,,,,,
10025,6/7/2024,10:23 am,8:19 pm,Jacklyn,Tolentino,,,,,,
10025,6/10/2024,8:18 am,6:17 pm,Jacklyn,Tolentino,,,,,,
10025,6/11/2024,8:21 am,5:48 pm,Jacklyn,Tolentino,,,,,,
10025,6/12/2024,8:23 am,5:26 pm,Jacklyn,Tolentino,,,,,,
10025,6/13/2024,9:11 am,5:41 pm,Jacklyn,Tolentino,,,,,,
10025,6/14/2024,10:47 am,8:27 pm,Jacklyn,Tolentino,,,,,,
10025,6/17/2024,9:48 am,5:00 pm,Jacklyn,Tolentino,,,,,,
10025,6/18/2024,9:33 am,6:29 pm,Jacklyn,Tolentino,,,,,,
10025,6/19/2024,9:42 am,6:08 pm,Jacklyn,Tolentino,,,,,,
10025,6/20/2024,8:40 am,5:14 pm,Jacklyn,Tolentino,,,,,,
10025,6/21/2024,10:17 am,5:50 pm,Jacklyn,Tolentino,,,,,,
10025,6/24/2024,9:45 am,6:57 pm,Jacklyn,Tolentino,,,,,,
10025,6/25/2024,8:20 am,3:52 pm,Jacklyn,Tolentino,,,,,,
10025,6/26/2024,9:49 am,4:51 pm,Jacklyn,Tolentino,,,,,,
10025,6/27/2024,8:41 am,4:42 pm,Jacklyn,Tolentino,,,,,,
10025,6/28/2024,10:48 am,7:23 pm,Jacklyn,Tolentino,,,,,,
10025,7/1/2024,10:18 am,7:43 pm,Jacklyn,Tolentino,,,,,,
10025,7/2/2024,10:57 am,8:26 pm,Jacklyn,Tolentino,,,,,,
10025,7/3/2024,8:34 am,3:34 pm,Jacklyn,Tolentino,,,,,,
10025,7/4/2024,9:20 am,7:54 pm,Jacklyn,Tolentino,,,,,,
10025,7/5/2024,8:12 am,6:40 pm,Jacklyn,Tolentino,,,,,,
10025,7/8/2024,10:15 am,5:38 pm,Jacklyn,Tolentino,,,,,,
10025,7/9/2024,9:37 am,7:31 pm,Jacklyn,Tolentino,,,,,,
10025,7/10/2024,9:35 am,6:42 pm,Jacklyn,Tolentino,,,,,,
10025,7/11/2024,10:51 am,7:28 pm,Jacklyn,Tolentino,,,,,,
10025,7/12/2024,10:59 am,7:46 pm,Jacklyn,Tolentino,,,,,,
