Employee #,Date,Log In,Log Out,First Name,Last Name,DTR Approved By,DTR Approved Date,DTR Status,Payroll Approved By,Payroll Approved Date,Payroll Status
10017,6/3/2024,9:40 am,5:24 pm,Selena,De Leon,,,,,,
10017,6/4/2024,9:04 am,5:32 pm,Selena,De Leon,,,,,,
10017,6/5/2024,8:08 am,5:06 pm,Selena,De Leon,,,,,,
10017,6/6/2024,10:10 am,7:33 pm,Selena,De Leon,,,,,,
10017,6/7/2024,9:50 am,6:23 pm,Selena,De Leon,,,,,,
10017,6/10/2024,9:52 am,6:35 pm,Selena,De Leon,,,,,,
10017,6/11/2024,9:47 am,7:03 pm,Selena,De Leon,,,,,,
10017,6/12/2024,9:05 am,4:27 pm,Selena,De Leon,,,,,,
10017,6/13/2024,9:10 am,7:57 pm,Selena,De Leon,,,,,,
10017,6/14/2024,9:40 am,5:06 pm,Selena,De Leon,,,,,,
10017,6/17/2024,9:30 am,5:12 pm,Selena,De Leon,,,,,,
10017,6/18/2024,10:53 am,9:03 pm,Selena,De Leon,,,,,,
10017,6/19/2024,8:12 am,4:41 pm,Selena,De Leon,,,,,,
10017,6/20/2024,9:46 am,5:55 pm,Selena,De Leon,,,,,,
10017,6/21/2024,9:40 am,8:09 pm,Selena,De Leon,,,,,,
10017,6/24/2024,8:31 am,5:04 pm,Selena,De Leon,,,,,,
10017,6/25/2024,8:57 am,7:38 pm,Selena,De Leon,,,,,,
10017,6/26/2024,8:46 am,6:05 pm,Selena,De Leon,,,,,,
10017,6/27/2024,9:05 am,5:00 pm,Selena,De Leon,,,,,,
10017,6/28/2024,9:05 am,5:22 pm,Selena,De Leon,,,,,,
10017,7/1/2024,8:46 am,5:10 pm,Selena,De Leon,,,,,,
10017,7/2/2024,8:02 am,6:00 pm,Selena,De Leon,,,,,,
10017,7/3/2024,10:23 am,5:30 pm,Selena,De Leon,,,,,,
10017,7/4/2024,10:15 am,8:24 pm,Selena,De Leon,,,,,,
10017,7/5/2024,8:01 am,4:56 pm,Selena,De Leon,,,,,,
10017,7/8/2024,9:09 am,6:10 pm,Selena,De Leon,,,,,,
10017,7/9/2024,8:55 am,7:09 pm,Selena,De Leon,,,,,,
10017,7/10/2024,8:39 am,6:37 pm,Selena,De Leon,,,,,,
10017,7/11/2024,10:53 am,8:21 pm,Selena,De Leon,,,,,,
10017,7/12/2024,8:58 am,7:20 pm,Selena,De Leon,,,,,,
10017,7/15/2024,9:59 am,7:16 pm,Selena,De Leon,,,,,,
10017,7/16/2024,9:03 am,7:25 pm,Selena,De Leon,,,,,,
10017,7/17/2024,8:50 am,6:16 pm,Selena,De Leon,,,,,,
10017,7/18/2024,8:29 am,5:02 pm,Selena,De Leon,,,,,,
10017,7/19/2024,9:19 am,8:14 pm,Selena,De Leon,,,,,,
10017,7/22/2024,9:48 am,8:45 pm,Selena,De Leon,,,,,,
10017,7/23/2024,10:36 am,6:03 pm,Selena,De Leon,,,,,,
10017,7/24/2024,8:32 am,7:07 pm,Selena,De Leon,,,,,,
10017,7/25/2024,8:12 am,4:26 pm,Selena,De Leon,,,,,,
10017,7/26/2024,9:16 am,6:23 pm,Selena,De Leon,,,,,,
10017,7/29/2024,8:39 am,5:57 pm,Selena,De Leon,,,,,,
10017,7/30/2024,9:19 am,6:48 pm,Selena,De Leon,,,,,,
10017,7/31/2024,8:47 am,7:46 pm,Selena,De Leon,,,,,,
10017,8/1/2024,10:50 am,7:10 pm,Selena,De Leon,,,,,,
10017,8/2/2024,9:38 am,6:11 pm,Selena,De Leon,,,,,,
10017,8/5/2024,8:43 am,7:12 pm,Selena,De Leon,,,,,,
10017,8/6/2024,9:07 am,7:46 pm,Selena,De Leon,,,,,,
10017,8/7/2024,8:48 am,6:23 pm,Selena,De Leon,,,,,,
10017,8/8/2024,10:03 am,5:39 pm,Selena,De Leon,,,,,,
10017,8/9/2024,9:24 am,5:00 pm,Selena,De Leon,,,,,,
10017,8/12/2024,9:22 am,6:51 pm,Selena,De Leon,,,,,,
10017,8/13/2024,9:22 am,5:19 pm,Selena,De Leon,,,,,,
10017,8/14/2024,9:18 am,6:48 pm,Selena,De Leon,,,,,,
10017,8/15/2024,8:00 am,6:25 pm,Selena,De Leon,,,,,,
10017,8/16/2024,8:00 am,4:58 pm,Selena,De Leon,,,,,,
10017,8/19/2024,10:35 am,6:11 pm,Selena,De Leon,,,,,,
10017,8/20/2024,9:02 am,4:55 pm,Selena,De Leon,,,,,,
10017,8/21/2024,8:13 am,6:07 pm,Selena,De Leon,,,,,,
10017,8/22/2024,10:27 am,6:04 pm,Selena,De Leon,,,,,,
10017,8/23/2024,8:50 am,5:44 pm,Selena,De Leon,,,,,,
10017,8/26/2024,8:31 am,3:46 pm,Selena,De Leon,,,,,,
10017,8/27/2024,8:04 am,6:45 pm,Selena,De Leon,,,,,,
10017,8/28/2024,8:55 am,3:57 pm,Selena,De Leon,,,,,,
10017,8/29/2024,10:18 am,6:49 pm,Selena,De Leon,,,,,,
10017,8/30/2024,8:45 am,7:19 pm,Selena,De Leon,,,,,,
10017,9/2/2024,10:58 am,9:45 pm,Selena,De Leon,,,,,,
10017,9/3/2024,8:40 am,4:31 pm,Selena,De Leon,,,,,,
10017,9/4/2024,8:28 am,6:38 pm,Selena,De Leon,,,,,,
10017,9/5/2024,8:22 am,5:27 pm,Selena,De Leon,,,,,,
10017,9/6/2024,9:29 am,7:14 pm,Selena,De Leon,,,,,,
10017,9/9/2024,9:55 am,6:43 pm,Selena,De Leon,,,,,,
10017,9/10/2024,8:03 am,4:26 pm,Selena,De Leon,,,,,,
10017,9/11/2024,8:07 am,4:39 pm,Selena,De Leon,,,,,,
10017,9/12/2024,9:07 am,4:44 pm,Selena,De Leon,,,,,,
10017,9/13/2024,8:36 am,4:49 pm,Selena,De Leon,,,,,,
10017,9/16/2024,8:17 am,4:58 pm,Selena,De Leon,,,,,,
10017,9/17/2024,10:12 am,5:16 pm,Selena,De Leon,,,,,,
10017,9/18/2024,8:26 am,3:51 pm,Selena,De Leon,,,,,,
10017,9/19/2024,10:17 am,7:32 pm,Selena,De Leon,,,,,,
10017,9/20/2024,9:43 am,5:14 pm,Selena,De Leon,,,,,,
10017,9/23/2024,10:31 am,8:47 pm,Selena,De Leon,,,,,,
10017,9/24/2024,9:31 am,7:18 pm,Selena,De Leon,,,,,,
10017,9/25/2024,10:19 am,9:13 pm,Selena,De Leon,,,,,,
10017,9/26/2024,10:48 am,6:58 pm,Selena,De Leon,,,,,,
10017,9/27/2024,8:44 am,5:55 pm,Selena,De Leon,,,,,,
10017,9/30/2024,9:04 am,7:35 pm,Selena,De Leon,,,,,,
10017,10/1/2024,8:01 am,4:52 pm,Selena,De Leon,,,,,,
10017,10/2/2024,8:17 am,5:45 pm,Selena,De Leon,,,,,,
10017,10/3/2024,9:53 am,6:23 pm,Selena,De Leon,,,,,,
10017,10/4/2024,10:11 am,5:48 pm,Selena,De Leon,,,,,,
10017,10/7/2024,10:41 am,8:15 pm,Selena,De Leon,,,,,,
10017,10/8/2024,8:24 am,3:30 pm,Selena,De Leon,,,,,,
10017,10/9/2024,9:10 am,7:46 pm,Selena,De Leon,,,,,,
10017,10/10/2024,10:17 am,5:36 pm,Selena,De Leon,,,,,,
10017,10/11/2024,9:02 am,5:44 pm,Selena,De Leon,,,,,,
10017,10/14/2024,9:55 am,6:31 pm,Selena,De Leon,,,,,,
10017,10/15/2024,10:40 am,8:11 pm,Selena,De Leon,,,,,,
10017,10/16/2024,10:32 am,6:49 pm,Selena,De Leon,,,,,,
10017,10/17/2024,10:53 am,6:02 pm,Selena,De Leon,,,,,,
10017,10/18/2024,10:38 am,5:56 pm,Selena,De Leon,,,,,,
10017,10/21/2024,9:54 am,7:13 pm,Selena,De Leon,,,,,,
10017,10/22/2024,9:54 am,8:07 pm,Selena,De Leon,,,,,,
10017,10/23/2024,10:45 am,8:40 pm,Selena,De Leon,,,,,,
10017,10/24/2024,8:17 am,6:55 pm,Selena,De Leon,,,,,,
10017,10/25/2024,10:49 am,8:05 pm,Selena,De Leon,,,,,,
10017,10/28/2024,10:34 am,8:41 pm,Selena,De Leon,,,,,,
10017,10/29/2024,10:40 am,7:03 pm,Selena,De Leon,,,,,,
10017,10/30/2024,10:53 am,9:46 pm,Selena,De Leon,,,,,,
10017,10/31/2024,10:10 am,9:03 pm,Selena,De Leon,,,,,,
10017,11/1/2024,10:30 am,8:22 pm,Selena,De Leon,,,,,,
10017,11/4/2024,9:34 am,5:48 pm,Selena,De Leon,,,,,,
10017,11/5/2024,8:02 am,5:19 pm,Selena,De Leon,,,,,,
10017,11/6/2024,8:06 am,5:06 pm,Selena,De Leon,,,,,,
10017,11/7/2024,9:17 am,7:46 pm,Selena,De Leon,,,,,,
10017,11/8/2024,9:00 am,6:03 pm,Selena,De Leon,,,,,,
10017,11/11/2024,8:53 am,6:09 pm,Selena,De Leon,,,,,,
10017,11/12/2024,9:08 am,6:28 pm,Selena,De Leon,,,,,,
10017,11/13/2024,10:40 am,9:16 pm,Selena,De Leon,,,,,,
10017,11/14/2024,8:35 am,5:13 pm,Selena,De Leon,,,,,,
10017,11/15/2024,8:43 am,4:23 pm,Selena,De Leon,,,,,,
10017,11/18/2024,9:30 am,7:55 pm,Selena,De Leon,,,,,,
10017,11/19/2024,10:28 am,6:34 pm,Selena,De Leon,,,,,,
10017,11/20/2024,10:38 am,7:22 pm,Selena,De Leon,,,,,,
10017,11/21/2024,10:24 am,6:55 pm,Selena,De Leon,,,,,,
10017,11/22/2024,10:05 am,8:46 pm,Selena,De Leon,,,,,,
10017,11/25/2024,9:02 am,4:34 pm,Selena,De Leon,,,,,,
10017,11/26/2024,10:49 am,8:47 pm,Selena,De Leon,,,,,,
10017,11/27/2024,10:08 am,8:35 pm,Selena,De Leon,,,,,,
10017,11/28/2024,8:42 am,7:15 pm,Selena,De Leon,,,,,,
10017,11/29/2024,9:34 am,7:20 pm,Selena,De Leon,,,,,,
