Employee #,Date,Log In,Log Out,First Name,Last Name,DTR Approved By,DTR Approved Date,DTR Status,Payroll Approved By,Payroll Approved Date,Payroll Status
10016,6/3/2024,8:41 am,4:45 pm,Christian,Mata,,,,,,
10016,6/4/2024,10:15 am,6:12 pm,Christian,Mata,,,,,,
10016,6/5/2024,9:29 am,7:25 pm,Christian,Mata,,,,,,
10016,6/6/2024,9:11 am,6:56 pm,Christian,Mata,,,,,,
10016,6/7/2024,9:41 am,4:51 pm,Christian,Mata,,,,,,
10016,6/10/2024,9:58 am,8:46 pm,Christian,Mata,,,,,,
10016,6/11/2024,9:10 am,4:26 pm,Christian,Mata,,,,,,
10016,6/12/2024,10:38 am,8:53 pm,Christian,Mata,,,,,,
10016,6/13/2024,8:48 am,4:16 pm,Christian,Mata,,,,,,
10016,6/14/2024,8:23 am,4:51 pm,Christian,Mata,,,,,,
10016,6/17/2024,10:01 am,7:45 pm,Christian,Mata,,,,,,
10016,6/18/2024,9:48 am,8:06 pm,Christian,Mata,,,,,,
10016,6/19/2024,8:14 am,7:12 pm,Christian,Mata,,,,,,
10016,6/20/2024,8:00 am,6:02 pm,Christian,Mata,,,,,,
10016,6/21/2024,9:16 am,4:41 pm,Christian,Mata,,,,,,
10016,6/24/2024,9:56 am,5:33 pm,Christian,Mata,,,,,,
10016,6/25/2024,9:34 am,8:15 pm,Christian,Mata,,,,,,
10016,6/26/2024,8:04 am,6:36 pm,Christian,Mata,,,,,,
10016,6/27/2024,8:41 am,5:37 pm,Christian,Mata,,,,,,
10016,6/28/2024,9:41 am,6:43 pm,Christian,Mata,,,,,,
10016,7/1/2024,10:50 am,8:26 pm,Christian,Mata,,,,,,
10016,7/2/2024,9:52 am,5:36 pm,Christian,Mata,,,,,,
10016,7/3/2024,10:22 am,7:15 pm,Christian,Mata,,,,,,
10016,7/4/2024,10:30 am,8:02 pm,Christian,Mata,,,,,,
10016,7/5/2024,9:57 am,6:18 pm,Christian,Mata,,,,,,
10016,7/8/2024,9:44 am,5:38 pm,Christian,Mata,,,,,,
10016,7/9/2024,9:34 am,8:25 pm,Christian,Mata,,,,,,
10016,7/10/2024,9:19 am,6:07 pm,Christian,Mata,,,,,,
10016,7/11/2024,9:42 am,5:16 pm,Christian,Mata,,,,,,
10016,7/12/2024,9:45 am,7:39 pm,Christian,Mata,,,,,,
10016,7/15/2024,10:15 am,7:54 pm,Christian,Mata,,,,,,
10016,7/16/2024,9:21 am,5:31 pm,Christian,Mata,,,,,,
10016,7/17/2024,10:02 am,8:22 pm,Christian,Mata,,,,,,
10016,7/18/2024,10:45 am,8:41 pm,Christian,Mata,,,,,,
10016,7/19/2024,8:49 am,6:09 pm,Christian,Mata,,,,,,
10016,7/22/2024,8:47 am,5:16 pm,Christian,Mata,,,,,,
10016,7/23/2024,9:24 am,7:24 pm,Christian,Mata,,,,,,
10016,7/24/2024,8:09 am,5:00 pm,Christian,Mata,,,,,,
10016,7/25/2024,10:28 am,7:39 pm,Christian,Mata,,,,,,
10016,7/26/2024,9:34 am,7:57 pm,Christian,Mata,,,,,,
10016,7/29/2024,8:54 am,4:09 pm,Christian,Mata,,,,,,
10016,7/30/2024,10:13 am,8:39 pm,Christian,Mata,,,,,,
10016,7/31/2024,9:31 am,8:17 pm,Christian,Mata,,,,,,
10016,8/1/2024,9:34 am,7:35 pm,Christian,Mata,,,,,,
10016,8/2/2024,9:42 am,7:04 pm,Christian,Mata,,,,,,
10016,8/5/2024,8:58 am,5:42 pm,Christian,Mata,,,,,,
10016,8/6/2024,10:09 am,6:56 pm,Christian,Mata,,,,,,
10016,8/7/2024,10:30 am,7:38 pm,Christian,Mata,,,,,,
