Employee #,Date,Log In,Log Out,First Name,Last Name,DTR Approved By,DTR Approved Date,DTR Status,Payroll Approved By,Payroll Approved Date,Payroll Status
10033,6/3/2024,10:02 am,7:39 pm,Carlos Ian,Martinez,,,,,,
10033,6/4/2024,10:10 am,6:54 pm,Carlos Ian,Martinez,,,,,,
10033,6/5/2024,9:59 am,6:34 pm,Carlos Ian,Martinez,,,,,,
10033,6/6/2024,10:55 am,9:16 pm,Carlos Ian,Martinez,,,,,,
10033,6/7/2024,8:02 am,3:02 pm,Carlos Ian,Martinez,,,,,,
10033,6/10/2024,8:14 am,5:40 pm,Carlos Ian,Martinez,,,,,,
10033,6/11/2024,10:15 am,8:21 pm,Carlos Ian,Martinez,,,,,,
10033,6/12/2024,8:11 am,5:57 pm,Carlos Ian,Martinez,,,,,,
10033,6/13/2024,10:17 am,6:35 pm,Carlos Ian,Martinez,,,,,,
10033,6/14/2024,9:32 am,7:35 pm,Carlos Ian,Martinez,,,,,,
10033,6/17/2024,9:02 am,5:05 pm,Carlos Ian,Martinez,,,,,,
10033,6/18/2024,8:06 am,4:59 pm,Carlos Ian,Martinez,,,,,,
10033,6/19/2024,8:28 am,6:19 pm,Carlos Ian,Martinez,,,,,,
10033,6/20/2024,8:54 am,4:10 pm,Carlos Ian,Martinez,,,,,,
10033,6/21/2024,9:14 am,4:35 pm,Carlos Ian,Martinez,,,,,,
10033,6/24/2024,8:36 am,5:06 pm,Carlos Ian,Martinez,,,,,,
10033,6/25/2024,10:43 am,8:05 pm,Carlos Ian,Martinez,,,,,,
10033,6/26/2024,9:33 am,4:35 pm,Carlos Ian,Martinez,,,,,,
10033,6/27/2024,10:59 am,8:20 pm,Carlos Ian,Martinez,,,,,,
10033,6/28/2024,8:13 am,5:10 pm,Carlos Ian,Martinez,,,,,,
10033,7/1/2024,10:59 am,8:40 pm,Carlos Ian,Martinez,,,,,,
10033,7/2/2024,9:57 am,8:03 pm,Carlos Ian,Martinez,,,,,,
10033,7/3/2024,8:45 am,4:17 pm,Carlos Ian,Martinez,,,,,,
10033,7/4/2024,10:50 am,6:35 pm,Carlos Ian,Martinez,,,,,,
10033,7/5/2024,8:11 am,3:23 pm,Carlos Ian,Martinez,,,,,,
10033,7/8/2024,9:13 am,4:15 pm,Carlos Ian,Martinez,,,,,,
10033,7/9/2024,8:11 am,4:48 pm,Carlos Ian,Martinez,,,,,,
10033,7/10/2024,8:29 am,6:36 pm,Carlos Ian,Martinez,,,,,,
10033,7/11/2024,10:04 am,7:51 pm,Carlos Ian,Martinez,,,,,,
10033,7/12/2024,8:05 am,5:38 pm,Carlos Ian,Martinez,,,,,,
10033,7/15/2024,8:22 am,4:51 pm,Carlos Ian,Martinez,,,,,,
10033,7/16/2024,10:24 am,7:28 pm,Carlos Ian,Martinez,,,,,,
10033,7/17/2024,9:47 am,8:40 pm,Carlos Ian,Martinez,,,,,,
10033,7/18/2024,8:57 am,6:04 pm,Carlos Ian,Martinez,,,,,,
10033,7/19/2024,8:55 am,5:58 pm,Carlos Ian,Martinez,,,,,,
10033,7/22/2024,10:40 am,7:12 pm,Carlos Ian,Martinez,,,,,,
10033,7/23/2024,8:13 am,4:22 pm,Carlos Ian,Martinez,,,,,,
10033,7/24/2024,9:25 am,6:36 pm,Carlos Ian,Martinez,,,,,,
10033,7/25/2024,8:14 am,6:00 pm,Carlos Ian,Martinez,,,,,,
10033,7/26/2024,8:17 am,5:34 pm,Carlos Ian,Martinez,,,,,,
10033,7/29/2024,8:45 am,5:39 pm,Carlos Ian,Martinez,,,,,,
10033,7/30/2024,9:44 am,7:35 pm,Carlos Ian,Martinez,,,,,,
10033,7/31/2024,8:40 am,4:52 pm,Carlos Ian,Martinez,,,,,,
10033,8/1/2024,8:41 am,6:42 pm,Carlos Ian,Martinez,,,,,,
10033,8/2/2024,8:49 am,4:55 pm,Carlos Ian,Martinez,,,,,,
10033,8/5/2024,8:56 am,7:47 pm,Carlos Ian,Martinez,,,,,,
10033,8/6/2024,8:31 am,5:07 pm,Carlos Ian,Martinez,,,,,,
10033,8/7/2024,10:56 am,6:30 pm,Carlos Ian,Martinez,,,,,,
10033,8/8/2024,10:03 am,5:55 pm,Carlos Ian,Martinez,,,,,,
10033,8/9/2024,8:05 am,5:00 pm,Carlos Ian,Martinez,,,,,,
10033,8/12/2024,8:35 am,6:04 pm,Carlos Ian,Martinez,,,,,,
10033,8/13/2024,8:08 am,4:55 pm,Carlos Ian,Martinez,,,,,,
10033,8/14/2024,8:44 am,5:21 pm,Carlos Ian,Martinez,,,,,,
10033,8/15/2024,8:09 am,5:22 pm,Carlos Ian,Martinez,,,,,,
10033,8/16/2024,9:43 am,5:02 pm,Carlos Ian,Martinez,,,,,,
10033,8/19/2024,9:07 am,7:35 pm,Carlos Ian,Martinez,,,,,,
10033,8/20/2024,9:10 am,4:17 pm,Carlos Ian,Martinez,,,,,,
10033,8/21/2024,10:31 am,6:09 pm,Carlos Ian,Martinez,,,,,,
10033,8/22/2024,9:58 am,6:34 pm,Carlos Ian,Martinez,,,,,,
10033,8/23/2024,9:05 am,4:10 pm,Carlos Ian,Martinez,,,,,,
10033,8/26/2024,9:44 am,7:00 pm,Carlos Ian,Martinez,,,,,,
10033,8/27/2024,9:07 am,4:52 pm,Carlos Ian,Martinez,,,,,,
10033,8/28/2024,9:21 am,6:40 pm,Carlos Ian,Martinez,,,,,,
10033,8/29/2024,9:34 am,6:02 pm,Carlos Ian,Martinez,,,,,,
10033,8/30/2024,10:32 am,5:43 pm,Carlos Ian,Martinez,,,,,,
10033,9/2/2024,9:03 am,4:22 pm,Carlos Ian,Martinez,,,,,,
10033,9/3/2024,10:10 am,8:34 pm,Carlos Ian,Martinez,,,,,,
10033,9/4/2024,9:18 am,4:58 pm,Carlos Ian,Martinez,,,,,,
10033,9/5/2024,8:09 am,6:45 pm,Carlos Ian,Martinez,,,,,,
10033,9/6/2024,9:55 am,5:42 pm,Carlos Ian,Martinez,,,,,,
10033,9/9/2024,10:24 am,5:59 pm,Carlos Ian,Martinez,,,,,,
10033,9/10/2024,10:37 am,9:30 pm,Carlos Ian,Martinez,,,,,,
10033,9/11/2024,8:15 am,3:46 pm,Carlos Ian,Martinez,,,,,,
10033,9/12/2024,10:22 am,7:54 pm,Carlos Ian,Martinez,,,,,,
10033,9/13/2024,10:56 am,9:28 pm,Carlos Ian,Martinez,,,,,,
10033,9/16/2024,10:28 am,7:10 pm,Carlos Ian,Martinez,,,,,,
10033,9/17/2024,10:39 am,5:49 pm,Carlos Ian,Martinez,,,,,,
10033,9/18/2024,8:24 am,6:11 pm,Carlos Ian,Martinez,,,,,,
10033,9/19/2024,10:33 am,7:54 pm,Carlos Ian,Martinez,,,,,,
10033,9/20/2024,9:01 am,6:03 pm,Carlos Ian,Martinez,,,,,,
10033,9/23/2024,10:26 am,7:22 pm,Carlos Ian,Martinez,,,,,,
10033,9/24/2024,10:48 am,5:55 pm,Carlos Ian,Martinez,,,,,,
10033,9/25/2024,10:36 am,7:59 pm,Carlos Ian,Martinez,,,,,,
10033,9/26/2024,9:21 am,6:30 pm,Carlos Ian,Martinez,,,,,,
10033,9/27/2024,9:22 am,4:54 pm,Carlos Ian,Martinez,,,,,,
10033,9/30/2024,9:09 am,7:50 pm,Carlos Ian,Martinez,,,,,,
10033,10/1/2024,9:29 am,7:58 pm,Carlos Ian,Martinez,,,,,,
10033,10/2/2024,8:30 am,4:03 pm,Carlos Ian,Martinez,,,,,,
10033,10/3/2024,9:58 am,6:56 pm,Carlos Ian,Martinez,,,,,,
10033,10/4/2024,8:50 am,4:46 pm,Carlos Ian,Martinez,,,,,,
10033,10/7/2024,10:28 am,6:52 pm,Carlos Ian,Martinez,,,,,,
10033,10/8/2024,10:44 am,9:31 pm,Carlos Ian,Martinez,,,,,,
10033,10/9/2024,10:40 am,6:19 pm,Carlos Ian,Martinez,,,,,,
10033,10/10/2024,9:23 am,5:14 pm,Carlos Ian,Martinez,,,,,,
10033,10/11/2024,8:29 am,4:33 pm,Carlos Ian,Martinez,,,,,,
10033,10/14/2024,9:07 am,7:36 pm,Carlos Ian,Martinez,,,,,,
10033,10/15/2024,8:51 am,7:14 pm,Carlos Ian,Martinez,,,,,,
10033,10/16/2024,9:33 am,6:49 pm,Carlos Ian,Martinez,,,,,,
10033,10/17/2024,9:47 am,4:57 pm,Carlos Ian,Martinez,,,,,,
10033,10/18/2024,10:50 am,9:39 pm,Carlos Ian,Martinez,,,,,,
10033,10/21/2024,10:46 am,6:17 pm,Carlos Ian,Martinez,,,,,,
10033,10/22/2024,8:48 am,6:58 pm,Carlos Ian,Martinez,,,,,,
10033,10/23/2024,8:13 am,5:30 pm,Carlos Ian,Martinez,,,,,,
10033,10/24/2024,10:29 am,9:05 pm,Carlos Ian,Martinez,,,,,,
10033,10/25/2024,10:44 am,9:39 pm,Carlos Ian,Martinez,,,,,,
10033,10/28/2024,8:19 am,5:23 pm,Carlos Ian,Martinez,,,,,,
10033,10/29/2024,10:06 am,5:16 pm,Carlos Ian,Martinez,,,,,,
10033,10/30/2024,8:15 am,4:06 pm,Carlos Ian,Martinez,,,,,,
10033,10/31/2024,8:16 am,4:03 pm,Carlos Ian,Martinez,,,,,,
10033,11/1/2024,9:34 am,6:58 pm,Carlos Ian,Martinez,,,,,,
10033,11/4/2024,10:29 am,8:14 pm,Carlos Ian,Martinez,,,,,,
10033,11/5/2024,9:18 am,7:58 pm,Carlos Ian,Martinez,,,,,,
10033,11/6/2024,8:15 am,5:25 pm,Carlos Ian,Martinez,,,,,,
10033,11/7/2024,10:55 am,7:42 pm,Carlos Ian,Martinez,,,,,,
10033,11/8/2024,8:39 am,5:58 pm,Carlos Ian,Martinez,,,,,,
