Employee #,Date,Log In,Log Out,First Name,Last Name,DTR Approved By,DTR Approved Date,DTR Status,Payroll Approved By,Payroll Approved Date,Payroll Status
10024,6/3/2024,9:16 am,5:57 pm,Tomas,Del Rosario,,,,,,
10024,6/4/2024,8:35 am,6:14 pm,Tomas,Del Rosario,,,,,,
10024,6/5/2024,9:19 am,7:00 pm,Tomas,Del Rosario,,,,,,
10024,6/6/2024,10:00 am,7:11 pm,Tomas,Del Rosario,,,,,,
10024,6/7/2024,9:56 am,4:59 pm,Tomas,Del Rosario,,,,,,
10024,6/10/2024,10:08 am,7:10 pm,Tomas,Del Rosario,,,,,,
10024,6/11/2024,9:49 am,5:56 pm,Tomas,Del Rosario,,,,,,
10024,6/12/2024,10:05 am,6:59 pm,Tomas,Del Rosario,,,,,,
10024,6/13/2024,10:53 am,6:33 pm,Tomas,Del Rosario,,,,,,
10024,6/14/2024,10:32 am,8:01 pm,Tomas,Del Rosario,,,,,,
10024,6/17/2024,9:26 am,7:41 pm,Tomas,Del Rosario,,,,,,
10024,6/18/2024,9:34 am,6:17 pm,Tomas,Del Rosario,,,,,,
10024,6/19/2024,8:08 am,4:53 pm,Tomas,Del Rosario,,,,,,
10024,6/20/2024,8:51 am,6:43 pm,Tomas,Del Rosario,,,,,,
10024,6/21/2024,8:23 am,4:10 pm,Tomas,Del Rosario,,,,,,
10024,6/24/2024,8:38 am,6:05 pm,Tomas,Del Rosario,,,,,,
10024,6/25/2024,8:34 am,5:45 pm,Tomas,Del Rosario,,,,,,
10024,6/26/2024,9:03 am,6:18 pm,Tomas,Del Rosario,,,,,,
10024,6/27/2024,8:49 am,7:37 pm,Tomas,Del Rosario,,,,,,
10024,6/28/2024,8:43 am,5:44 pm,Tomas,Del Rosario,,,,,,
10024,7/1/2024,9:08 am,6:44 pm,Tomas,Del Rosario,,,,,,
10024,7/2/2024,9:34 am,5:42 pm,Tomas,Del Rosario,,,,,,
10024,7/3/2024,8:47 am,4:20 pm,Tomas,Del Rosario,,,,,,
10024,7/4/2024,10:25 am,9:15 pm,Tomas,Del Rosario,,,,,,
10024,7/5/2024,8:23 am,6:20 pm,Tomas,Del Rosario,,,,,,
10024,7/8/2024,10:44 am,5:51 pm,Tomas,Del Rosario,,,,,,
10024,7/9/2024,8:23 am,4:04 pm,Tomas,Del Rosario,,,,,,
10024,7/10/2024,8:38 am,7:30 pm,Tomas,Del Rosario,,,,,,
