Employee #,Date,Log In,Log Out,First Name,Last Name,DTR Approved By,DTR Approved Date,DTR Status,Payroll Approved By,Payroll Approved Date,Payroll Status
10018,6/3/2024,8:22 am,4:46 pm,Allison,San Jose,,,,,,
10018,6/4/2024,10:40 am,9:01 pm,Allison,San Jose,,,,,,
10018,6/5/2024,9:09 am,7:20 pm,Allison,San Jose,,,,,,
10018,6/6/2024,8:25 am,3:51 pm,Allison,San Jose,,,,,,
10018,6/7/2024,9:19 am,5:38 pm,Allison,San Jose,,,,,,
10018,6/10/2024,10:51 am,8:16 pm,Allison,San Jose,,,,,,
10018,6/11/2024,9:32 am,5:59 pm,Allison,San Jose,,,,,,
10018,6/12/2024,8:25 am,3:59 pm,Allison,San Jose,,,,,,
10018,6/13/2024,8:02 am,5:45 pm,Allison,San Jose,,,,,,
10018,6/14/2024,10:43 am,6:48 pm,Allison,San Jose,,,,,,
10018,6/17/2024,10:55 am,8:17 pm,Allison,San Jose,,,,,,
10018,6/18/2024,8:46 am,6:58 pm,Allison,San Jose,,,,,,
10018,6/19/2024,8:30 am,6:47 pm,Allison,San Jose,,,,,,
10018,6/20/2024,10:38 am,9:20 pm,Allison,San Jose,,,,,,
10018,6/21/2024,10:41 am,8:09 pm,Allison,San Jose,,,,,,
10018,6/24/2024,8:42 am,4:34 pm,Allison,San Jose,,,,,,
10018,6/25/2024,10:26 am,6:23 pm,Allison,San Jose,,,,,,
10018,6/26/2024,10:00 am,7:33 pm,Allison,San Jose,,,,,,
10018,6/27/2024,10:58 am,8:59 pm,Allison,San Jose,,,,,,
10018,6/28/2024,9:58 am,8:35 pm,Allison,San Jose,,,,,,
10018,7/1/2024,8:59 am,6:32 pm,Allison,San Jose,,,,,,
10018,7/2/2024,8:58 am,4:08 pm,Allison,San Jose,,,,,,
10018,7/3/2024,8:26 am,6:34 pm,Allison,San Jose,,,,,,
10018,7/4/2024,8:18 am,5:56 pm,Allison,San Jose,,,,,,
10018,7/5/2024,10:55 am,9:41 pm,Allison,San Jose,,,,,,
10018,7/8/2024,10:53 am,9:22 pm,Allison,San Jose,,,,,,
10018,7/9/2024,10:35 am,7:38 pm,Allison,San Jose,,,,,,
10018,7/10/2024,8:27 am,5:03 pm,Allison,San Jose,,,,,,
10018,7/11/2024,8:06 am,6:00 pm,Allison,San Jose,,,,,,
10018,7/12/2024,8:22 am,4:20 pm,Allison,San Jose,,,,,,
10018,7/15/2024,8:53 am,5:51 pm,Allison,San Jose,,,,,,
10018,7/16/2024,10:37 am,9:08 pm,Allison,San Jose,,,,,,
10018,7/17/2024,8:09 am,6:56 pm,Allison,San Jose,,,,,,
10018,7/18/2024,9:38 am,7:55 pm,Allison,San Jose,,,,,,
10018,7/19/2024,10:31 am,7:32 pm,Allison,San Jose,,,,,,
10018,7/22/2024,9:29 am,7:26 pm,Allison,San Jose,,,,,,
10018,7/23/2024,10:17 am,6:24 pm,Allison,San Jose,,,,,,
10018,7/24/2024,10:29 am,8:16 pm,Allison,San Jose,,,,,,
10018,7/25/2024,8:16 am,5:22 pm,Allison,San Jose,,,,,,
10018,7/26/2024,9:04 am,7:04 pm,Allison,San Jose,,,,,,
10018,7/29/2024,8:21 am,4:56 pm,Allison,San Jose,,,,,,
10018,7/30/2024,9:18 am,7:53 pm,Allison,San Jose,,,,,,
10018,7/31/2024,8:11 am,4:16 pm,Allison,San Jose,,,,,,
10018,8/1/2024,8:36 am,6:07 pm,Allison,San Jose,,,,,,
10018,8/2/2024,8:36 am,3:48 pm,Allison,San Jose,,,,,,
10018,8/5/2024,8:26 am,5:55 pm,Allison,San Jose,,,,,,
10018,8/6/2024,8:37 am,4:37 pm,Allison,San Jose,,,,,,
10018,8/7/2024,8:29 am,4:19 pm,Allison,San Jose,,,,,,
10018,8/8/2024,8:38 am,7:30 pm,Allison,San Jose,,,,,,
10018,8/9/2024,10:05 am,6:21 pm,Allison,San Jose,,,,,,
10018,8/12/2024,10:47 am,6:07 pm,Allison,San Jose,,,,,,
10018,8/13/2024,10:47 am,6:23 pm,Allison,San Jose,,,,,,
10018,8/14/2024,8:04 am,4:41 pm,Allison,San Jose,,,,,,
10018,8/15/2024,10:13 am,5:30 pm,Allison,San Jose,,,,,,
10018,8/16/2024,9:47 am,5:04 pm,Allison,San Jose,,,,,,
10018,8/19/2024,8:33 am,7:10 pm,Allison,San Jose,,,,,,
10018,8/20/2024,10:18 am,7:47 pm,Allison,San Jose,,,,,,
10018,8/21/2024,9:01 am,4:34 pm,Allison,San Jose,,,,,,
10018,8/22/2024,8:04 am,6:42 pm,Allison,San Jose,,,,,,
10018,8/23/2024,8:12 am,7:04 pm,Allison,San Jose,,,,,,
10018,8/26/2024,8:15 am,6:05 pm,Allison,San Jose,,,,,,
10018,8/27/2024,8:22 am,6:22 pm,Allison,San Jose,,,,,,
10018,8/28/2024,10:38 am,6:17 pm,Allison,San Jose,,,,,,
10018,8/29/2024,9:42 am,6:16 pm,Allison,San Jose,,,,,,
10018,8/30/2024,9:06 am,6:07 pm,Allison,San Jose,,,,,,
10018,9/2/2024,9:19 am,6:09 pm,Allison,San Jose,,,,,,
10018,9/3/2024,8:41 am,5:32 pm,Allison,San Jose,,,,,,
10018,9/4/2024,10:12 am,7:31 pm,Allison,San Jose,,,,,,
10018,9/5/2024,9:44 am,5:14 pm,Allison,San Jose,,,,,,
10018,9/6/2024,8:45 am,3:46 pm,Allison,San Jose,,,,,,
10018,9/9/2024,9:47 am,8:13 pm,Allison,San Jose,,,,,,
10018,9/10/2024,8:40 am,4:12 pm,Allison,San Jose,,,,,,
10018,9/11/2024,8:29 am,4:35 pm,Allison,San Jose,,,,,,
10018,9/12/2024,8:03 am,3:56 pm,Allison,San Jose,,,,,,
10018,9/13/2024,10:42 am,6:33 pm,Allison,San Jose,,,,,,
10018,9/16/2024,9:03 am,7:25 pm,Allison,San Jose,,,,,,
10018,9/17/2024,9:10 am,4:52 pm,Allison,San Jose,,,,,,
10018,9/18/2024,8:31 am,6:24 pm,Allison,San Jose,,,,,,
10018,9/19/2024,9:18 am,4:39 pm,Allison,San Jose,,,,,,
10018,9/20/2024,10:48 am,6:13 pm,Allison,San Jose,,,,,,
10018,9/23/2024,10:24 am,6:20 pm,Allison,San Jose,,,,,,
10018,9/24/2024,8:53 am,6:34 pm,Allison,San Jose,,,,,,
10018,9/25/2024,9:56 am,6:58 pm,Allison,San Jose,,,,,,
10018,9/26/2024,8:11 am,6:03 pm,Allison,San Jose,,,,,,
10018,9/27/2024,8:02 am,4:18 pm,Allison,San Jose,,,,,,
10018,9/30/2024,8:02 am,4:06 pm,Allison,San Jose,,,,,,
10018,10/1/2024,10:42 am,8:35 pm,Allison,San Jose,,,,,,
10018,10/2/2024,10:21 am,6:18 pm,Allison,San Jose,,,,,,
10018,10/3/2024,9:43 am,6:27 pm,Allison,San Jose,,,,,,
10018,10/4/2024,9:50 am,7:34 pm,Allison,San Jose,,,,,,
10018,10/7/2024,10:22 am,7:02 pm,Allison,San Jose,,,,,,
10018,10/8/2024,9:11 am,6:33 pm,Allison,San Jose,,,,,,
10018,10/9/2024,9:28 am,4:48 pm,Allison,San Jose,,,,,,
10018,10/10/2024,10:44 am,9:20 pm,Allison,San Jose,,,,,,
10018,10/11/2024,8:52 am,7:36 pm,Allison,San Jose,,,,,,
10018,10/14/2024,8:58 am,5:24 pm,Allison,San Jose,,,,,,
10018,10/15/2024,9:16 am,5:55 pm,Allison,San Jose,,,,,,
10018,10/16/2024,9:42 am,5:35 pm,Allison,San Jose,,,,,,
10018,10/17/2024,10:38 am,7:10 pm,Allison,San Jose,,,,,,
10018,10/18/2024,9:19 am,5:06 pm,Allison,San Jose,,,,,,
10018,10/21/2024,9:13 am,7:52 pm,Allison,San Jose,,,,,,
10018,10/22/2024,10:37 am,5:59 pm,Allison,San Jose,,,,,,
10018,10/23/2024,8:31 am,6:28 pm,Allison,San Jose,,,,,,
10018,10/24/2024,8:18 am,3:45 pm,Allison,San Jose,,,,,,
