"Employee #","Date","Log In","Log Out","First Name","Last Name","DTR Approved By","DTR Approved Date","DTR Status","Payroll Approved By","Payroll Approved Date","Payroll Status"
"10013","6/3/2024","9:48 am","7:21 pm","Martha","Farala","10011","7/5/2025","Approved","10011","7/6/2025","Approved"
"10013","6/4/2024","8:13 am","5:58 pm","Martha","Farala","10011","7/5/2025","Approved","10011","7/6/2025","Approved"
"10013","6/5/2024","8:49 am","4:12 pm","Martha","Farala","10011","7/5/2025","Approved","10011","7/6/2025","Approved"
"10013","6/6/2024","10:55 am","9:18 pm","Martha","Farala","10011","7/5/2025","Approved","10011","7/6/2025","Approved"
"10013","6/7/2024","8:37 am","4:15 pm","Martha","Farala","10011","7/5/2025","Approved","10011","7/6/2025","Approved"
"10013","6/10/2024","8:06 am","3:55 pm","Martha","Farala","10011","7/5/2025","Approved","10011","7/6/2025","Approved"
"10013","6/11/2024","8:40 am","7:20 pm","Martha","Farala","10011","7/5/2025","Approved","10011","7/6/2025","Approved"
"10013","6/12/2024","9:34 am","7:14 pm","Martha","Farala","10011","7/5/2025","Approved","10011","7/6/2025","Approved"
"10013","6/13/2024","9:13 am","6:23 pm","Martha","Farala","10011","7/5/2025","Approved","10011","7/6/2025","Approved"
"10013","6/14/2024","8:11 am","4:02 pm","Martha","Farala","10011","7/5/2025","Approved","10011","7/6/2025","Approved"
"10013","6/17/2024","10:01 am","8:57 pm","Martha","Farala","10011","7/5/2025","Approved","10011","7/6/2025","Approved"
"10013","6/18/2024","8:39 am","5:22 pm","Martha","Farala","10011","7/5/2025","Approved","10011","7/6/2025","Approved"
"10013","6/19/2024","9:56 am","8:42 pm","Martha","Farala","10011","7/5/2025","Approved","10011","7/6/2025","Approved"
"10013","6/20/2024","9:29 am","6:38 pm","Martha","Farala","10011","7/5/2025","Approved","10011","7/6/2025","Approved"
"10013","6/21/2024","10:03 am","8:17 pm","Martha","Farala","10011","7/5/2025","Approved","10011","7/6/2025","Approved"
"10013","6/24/2024","10:11 am","8:44 pm","Martha","Farala","10011","7/5/2025","Approved","10011","7/6/2025","Approved"
"10013","6/25/2024","8:51 am","5:49 pm","Martha","Farala","10011","7/5/2025","Approved","10011","7/6/2025","Approved"
"10013","6/26/2024","8:59 am","6:35 pm","Martha","Farala","10011","7/5/2025","Approved","10011","7/6/2025","Approved"
"10013","6/27/2024","9:04 am","6:46 pm","Martha","Farala","10011","7/5/2025","Approved","10011","7/6/2025","Approved"
"10013","6/28/2024","9:35 am","5:17 pm","Martha","Farala","10011","7/5/2025","Approved","10011","7/6/2025","Approved"
"10013","7/1/2024","10:05 am","6:37 pm","Martha","Farala","10011","7/5/2025","Approved","10003","7/8/2025","Approved"
"10013","7/2/2024","9:38 am","5:30 pm","Martha","Farala","10011","7/5/2025","Approved","10003","7/8/2025","Approved"
"10013","7/3/2024","9:12 am","4:17 pm","Martha","Farala","10011","7/5/2025","Approved","10003","7/8/2025","Approved"
"10013","7/4/2024","9:23 am","5:34 pm","Martha","Farala","10011","7/5/2025","Approved","10003","7/8/2025","Approved"
"10013","7/5/2024","8:12 am","7:09 pm","Martha","Farala","10011","7/5/2025","Approved","10003","7/8/2025","Approved"
"10013","7/8/2024","10:00 am","6:27 pm","Martha","Farala","10011","7/5/2025","Approved","10003","7/8/2025","Approved"
"10013","7/9/2024","9:00 am","7:02 pm","Martha","Farala","10011","7/5/2025","Approved","10003","7/8/2025","Approved"
"10013","7/10/2024","8:08 am","6:46 pm","Martha","Farala","10011","7/5/2025","Approved","10003","7/8/2025","Approved"
"10013","7/11/2024","8:47 am","5:34 pm","Martha","Farala","10011","7/5/2025","Approved","10003","7/8/2025","Approved"
"10013","7/12/2024","8:08 am","5:09 pm","Martha","Farala","10011","7/5/2025","Approved","10003","7/8/2025","Approved"
"10013","7/15/2024","8:15 am","3:37 pm","Martha","Farala","10011","7/5/2025","Approved","10003","7/8/2025","Approved"
"10013","7/16/2024","8:00 am","6:49 pm","Martha","Farala","10011","7/5/2025","Approved","10011","7/6/2025","Approved"
"10013","7/17/2024","8:57 am","4:21 pm","Martha","Farala","10011","7/5/2025","Approved","10011","7/6/2025","Approved"
"10013","7/18/2024","8:42 am","5:05 pm","Martha","Farala","10011","7/5/2025","Approved","10011","7/6/2025","Approved"
"10013","7/19/2024","9:13 am","4:22 pm","Martha","Farala","10011","7/5/2025","Approved","10011","7/6/2025","Approved"
"10013","7/22/2024","8:18 am","3:51 pm","Martha","Farala","10011","7/5/2025","Approved","10011","7/6/2025","Approved"
"10013","7/23/2024","8:57 am","7:34 pm","Martha","Farala","10011","7/5/2025","Approved","10011","7/6/2025","Approved"
"10013","7/24/2024","8:03 am","3:53 pm","Martha","Farala","10011","7/5/2025","Approved","10011","7/6/2025","Approved"
"10013","7/25/2024","10:16 am","6:37 pm","Martha","Farala","10011","7/5/2025","Approved","10011","7/6/2025","Approved"
"10013","7/26/2024","9:29 am","5:44 pm","Martha","Farala","10011","7/5/2025","Approved","10011","7/6/2025","Approved"
"10013","7/29/2024","9:39 am","6:07 pm","Martha","Farala","10011","7/5/2025","Approved","10011","7/6/2025","Approved"
"10013","7/30/2024","10:58 am","7:46 pm","Martha","Farala","10011","7/5/2025","Approved","10011","7/6/2025","Approved"
"10013","7/31/2024","9:40 am","7:02 pm","Martha","Farala","10011","7/5/2025","Approved","10011","7/6/2025","Approved"
"10013","8/1/2024","10:22 am","6:55 pm","Martha","Farala","10011","7/5/2025","Approved","10011","7/6/2025","Approved"
"10013","8/2/2024","10:57 am","8:11 pm","Martha","Farala","10011","7/5/2025","Approved","10011","7/6/2025","Approved"
"10013","8/5/2024","9:15 am","5:08 pm","Martha","Farala","10011","7/5/2025","Approved","10011","7/6/2025","Approved"
"10013","8/6/2024","8:01 am","4:00 pm","Martha","Farala","10011","7/5/2025","Approved","10011","7/6/2025","Approved"
"10013","8/7/2024","8:20 am","7:19 pm","Martha","Farala","10011","7/5/2025","Approved","10011","7/6/2025","Approved"
"10013","8/8/2024","10:59 am","9:41 pm","Martha","Farala","10011","7/5/2025","Approved","10011","7/6/2025","Approved"
"10013","8/9/2024","9:44 am","7:52 pm","Martha","Farala","10011","7/5/2025","Approved","10011","7/6/2025","Approved"
"10013","8/12/2024","9:05 am","5:18 pm","Martha","Farala","10011","7/5/2025","Approved","10011","7/6/2025","Approved"
