"Employee #","Date","Log In","Log Out","First Name","Last Name","DTR Approved By","DTR Approved Date","DTR Status","Payroll Approved By","Payroll Approved Date","Payroll Status"
"10006","6/3/2024","9:31 am","7:29 pm","Andrea Mae","Villanueva","10002","7/5/2025","Approved","10011","7/6/2025","Approved"
"10006","6/4/2024","10:00 am","8:12 pm","Andrea Mae","Villanueva","10002","7/5/2025","Approved","10011","7/6/2025","Approved"
"10006","6/5/2024","8:28 am","4:52 pm","Andrea Mae","Villanueva","10002","7/5/2025","Approved","10011","7/6/2025","Approved"
"10006","6/6/2024","10:11 am","5:27 pm","Andrea Mae","Villanueva","10002","7/5/2025","Approved","10011","7/6/2025","Approved"
"10006","6/7/2024","8:18 am","6:23 pm","Andrea Mae","Villanueva","10002","7/5/2025","Approved","10011","7/6/2025","Approved"
"10006","6/10/2024","8:10 am","4:39 pm","Andrea Mae","Villanueva","10002","7/5/2025","Approved","10011","7/6/2025","Approved"
"10006","6/11/2024","9:26 am","6:47 pm","Andrea Mae","Villanueva","10002","7/5/2025","Approved","10011","7/6/2025","Approved"
"10006","6/12/2024","9:15 am","6:49 pm","Andrea Mae","Villanueva","10002","7/5/2025","Approved","10011","7/6/2025","Approved"
"10006","6/13/2024","10:47 am","7:54 pm","Andrea Mae","Villanueva","10002","7/5/2025","Approved","10011","7/6/2025","Approved"
"10006","6/14/2024","9:36 am","4:42 pm","Andrea Mae","Villanueva","10002","7/5/2025","Approved","10011","7/6/2025","Approved"
"10006","6/17/2024","10:33 am","8:06 pm","Andrea Mae","Villanueva","10002","7/5/2025","Approved","10011","7/6/2025","Approved"
"10006","6/18/2024","10:38 am","8:08 pm","Andrea Mae","Villanueva","10002","7/5/2025","Approved","10011","7/6/2025","Approved"
"10006","6/19/2024","9:14 am","5:39 pm","Andrea Mae","Villanueva","10002","7/5/2025","Approved","10011","7/6/2025","Approved"
"10006","6/20/2024","8:42 am","5:29 pm","Andrea Mae","Villanueva","10002","7/5/2025","Approved","10011","7/6/2025","Approved"
"10006","6/21/2024","9:59 am","5:58 pm","Andrea Mae","Villanueva","10002","7/5/2025","Approved","10011","7/6/2025","Approved"
"10006","6/24/2024","10:26 am","9:16 pm","Andrea Mae","Villanueva","10002","7/5/2025","Approved","10011","7/6/2025","Approved"
"10006","6/25/2024","9:27 am","7:23 pm","Andrea Mae","Villanueva","10002","7/5/2025","Approved","10011","7/6/2025","Approved"
"10006","6/26/2024","10:41 am","7:00 pm","Andrea Mae","Villanueva","10002","7/5/2025","Approved","10011","7/6/2025","Approved"
"10006","6/27/2024","8:31 am","5:25 pm","Andrea Mae","Villanueva","10002","7/5/2025","Approved","10011","7/6/2025","Approved"
"10006","6/28/2024","8:58 am","7:23 pm","Andrea Mae","Villanueva","10002","7/5/2025","Approved","10011","7/6/2025","Approved"
"10006","7/1/2024","8:55 am","5:56 pm","Andrea Mae","Villanueva","10002","7/5/2025","Approved","10003","7/8/2025","Approved"
"10006","7/2/2024","9:42 am","5:35 pm","Andrea Mae","Villanueva","10002","7/5/2025","Approved","10003","7/8/2025","Approved"
"10006","7/3/2024","8:10 am","4:16 pm","Andrea Mae","Villanueva","10002","7/5/2025","Approved","10003","7/8/2025","Approved"
"10006","7/4/2024","8:58 am","5:33 pm","Andrea Mae","Villanueva","10002","7/5/2025","Approved","10003","7/8/2025","Approved"
"10006","7/5/2024","9:23 am","5:17 pm","Andrea Mae","Villanueva","10002","7/5/2025","Approved","10003","7/8/2025","Approved"
"10006","7/8/2024","8:03 am","3:04 pm","Andrea Mae","Villanueva","10002","7/5/2025","Approved","10003","7/8/2025","Approved"
"10006","7/9/2024","9:48 am","4:51 pm","Andrea Mae","Villanueva","10002","7/5/2025","Approved","10003","7/8/2025","Approved"
"10006","7/10/2024","9:32 am","5:02 pm","Andrea Mae","Villanueva","10002","7/5/2025","Approved","10003","7/8/2025","Approved"
"10006","7/11/2024","8:25 am","5:55 pm","Andrea Mae","Villanueva","10002","7/5/2025","Approved","10003","7/8/2025","Approved"
"10006","7/12/2024","9:24 am","8:03 pm","Andrea Mae","Villanueva","10002","7/5/2025","Approved","10003","7/8/2025","Approved"
"10006","7/15/2024","8:54 am","7:21 pm","Andrea Mae","Villanueva","10002","7/5/2025","Approved","10003","7/8/2025","Approved"
"10006","7/16/2024","9:58 am","6:51 pm","Andrea Mae","Villanueva","10002","7/5/2025","Approved","10011","7/6/2025","Approved"
"10006","7/17/2024","9:21 am","5:44 pm","Andrea Mae","Villanueva","10002","7/5/2025","Approved","10011","7/6/2025","Approved"
"10006","7/18/2024","10:03 am","8:45 pm","Andrea Mae","Villanueva","10002","7/5/2025","Approved","10011","7/6/2025","Approved"
